,Unnamed: 0,Observatory,Data_year,agglomeration,Zone_complementaire,Type_habitat,epoque_construction_homogene,anciennete_locataire_homogene,nombre_pieces_homogene,loyer_1_decile,loyer_1_quartile,loyer_median,loyer_3_quartile,loyer_9_decile,loyer_moyen,loyer_mensuel_1_decile,loyer_mensuel_1_quartile,loyer_mensuel_median,loyer_mensuel_3_quartile,loyer_mensuel_9_decile,moyenne_loyer_mensuel,surface_moyenne,nombre_observations,nombre_logements,methodologie_production
3220,3220,9,0,12,2.0,2.0,1.0,,9.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,34.0,,0.0
3221,3221,9,0,12,2.0,2.0,1.0,,10.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,43.0,,0.0
3222,3222,9,0,12,2.0,,1.0,1.0,,7.2,8.3,9.2,11.5,13.3,8.9,390.0,420.0,500.0,640.0,720.0,544.0,61.0,50.0,,0.0
3223,3223,9,0,12,2.0,,1.0,2.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,86.0,,
3224,3224,9,0,12,2.0,,2.0,,,6.8,7.8,8.7,9.7,11.9,8.3,360.0,440.0,590.0,820.0,950.0,659.0,79.0,139.0,,0.0
3225,3225,9,0,12,2.0,2.0,2.0,,2.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,40.0,,0.0
3226,3226,9,0,12,2.0,2.0,2.0,,8.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,22.0,,0.0
3227,3227,9,0,12,2.0,2.0,2.0,,9.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,39.0,,0.0
3228,3228,9,0,12,2.0,2.0,2.0,,10.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,38.0,,0.0
3229,3229,9,0,12,2.0,,2.0,1.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,46.0,,0.0
3230,3230,9,0,12,2.0,,2.0,2.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,93.0,,
3231,3231,9,0,12,2.0,,3.0,,,6.3,7.8,10.0,11.9,13.1,9.0,390.0,450.0,580.0,810.0,1160.0,658.0,73.0,196.0,,0.0
3232,3232,9,0,12,2.0,2.0,3.0,,2.0,6.1,6.6,8.0,9.4,10.0,8.0,600.0,731.0,853.0,1160.0,1200.0,913.0,114.0,74.0,,0.0
3233,3233,9,0,12,2.0,2.0,3.0,,8.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,15.0,,0.0
3234,3234,9,0,12,2.0,2.0,3.0,,9.0,9.1,10.9,11.2,12.2,12.8,10.8,390.0,405.0,460.0,490.0,520.0,453.0,42.0,62.0,,0.0
3235,3235,9,0,12,2.0,2.0,3.0,,10.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,45.0,,0.0
3236,3236,9,0,12,2.0,,3.0,1.0,,6.5,8.8,11.0,12.4,15.2,9.6,380.0,420.0,570.0,860.0,1200.0,662.0,69.0,69.0,,0.0
3237,3237,9,0,12,2.0,,3.0,2.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,127.0,,
3238,3238,9,0,12,2.0,,4.0,,,7.3,8.3,9.6,10.8,12.7,9.1,390.0,450.0,550.0,723.0,967.0,627.0,69.0,629.0,,0.0
3239,3239,9,0,12,2.0,2.0,4.0,,2.0,5.6,7.7,8.3,9.5,10.3,8.3,650.0,703.0,863.0,1100.0,1300.0,913.0,109.0,145.0,,0.0
3240,3240,9,0,12,2.0,2.0,4.0,,8.0,10.6,11.8,13.1,15.3,16.4,13.1,305.0,334.0,356.0,406.0,410.0,362.0,28.0,81.0,,0.0
3241,3241,9,0,12,2.0,2.0,4.0,,9.0,8.9,9.6,10.5,11.5,12.7,10.5,390.0,430.0,460.0,490.0,528.0,459.0,44.0,220.0,,0.0
3242,3242,9,0,12,2.0,2.0,4.0,,10.0,6.9,8.1,8.8,9.6,10.2,8.7,500.0,520.0,562.0,595.0,643.0,564.0,65.0,183.0,,0.0
3243,3243,9,0,12,2.0,,4.0,1.0,,7.8,9.0,10.3,11.7,15.0,9.7,358.0,450.0,520.0,812.0,950.0,621.0,64.0,195.0,,0.0
3244,3244,9,0,12,2.0,,4.0,2.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,434.0,,
3245,3245,9,0,12,2.0,,5.0,,,7.6,8.5,9.3,10.3,11.5,9.0,448.0,510.0,610.0,792.0,931.0,661.0,73.0,2651.0,19416.0,0.0
3246,3246,9,0,12,2.0,2.0,5.0,,2.0,6.7,7.6,8.4,9.0,9.7,8.2,699.0,750.0,860.0,955.0,1080.0,877.0,107.0,457.0,6388.0,0.0
3247,3247,9,0,12,2.0,2.0,5.0,,8.0,10.0,10.9,12.4,13.5,14.6,12.0,331.0,360.0,381.0,403.0,435.0,382.0,32.0,73.0,1229.0,0.0
3248,3248,9,0,12,2.0,2.0,5.0,,9.0,9.3,10.0,10.7,11.5,12.5,10.7,412.0,445.0,480.0,510.0,545.0,476.0,44.0,1025.0,5609.0,0.0
3249,3249,9,0,12,2.0,2.0,5.0,,10.0,8.4,8.9,9.2,9.9,10.3,9.3,538.0,570.0,600.0,640.0,668.0,603.0,65.0,1096.0,6190.0,0.0
3250,3250,9,0,12,2.0,,5.0,1.0,,7.3,8.5,9.3,10.2,11.8,9.0,460.0,510.0,615.0,827.0,1030.0,679.0,76.0,1064.0,,0.0
3251,3251,9,0,12,2.0,,5.0,2.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,1587.0,,
3252,3252,9,0,12,2.0,4.0,,,,6.2,7.1,8.2,9.2,10.3,8.1,636.0,722.0,860.0,980.0,1200.0,883.0,110.0,482.0,5941.0,0.0
3253,3253,9,0,12,2.0,5.0,,,1.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,30.0,,0.0
3254,3254,9,0,12,2.0,5.0,,,3.0,6.2,7.1,8.2,9.1,10.1,8.0,668.0,757.0,870.0,990.0,1215.0,914.0,114.0,452.0,4760.0,0.0
3255,3255,9,0,12,2.0,4.0,,1.0,,6.8,7.6,8.5,9.6,10.8,8.5,660.0,725.0,860.0,1030.0,1200.0,886.0,105.0,172.0,,0.0
3256,3256,9,0,12,2.0,5.0,,1.0,1.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,9.0,,0.0
3257,3257,9,0,12,2.0,5.0,,1.0,3.0,6.8,7.3,8.5,9.2,10.3,8.4,680.0,750.0,870.0,1030.0,1200.0,918.0,110.0,163.0,,0.0
3258,3258,9,0,12,2.0,4.0,,2.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,310.0,,
3259,3259,9,0,12,2.0,5.0,,2.0,1.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,21.0,,0.0
3260,3260,9,0,12,2.0,5.0,,2.0,3.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,289.0,,
3261,3261,9,0,12,2.0,4.0,1.0,,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,37.0,,0.0
3262,3262,9,0,12,2.0,5.0,1.0,,1.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,12.0,,0.0
3263,3263,9,0,12,2.0,5.0,1.0,,3.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,25.0,,0.0
3264,3264,9,0,12,2.0,4.0,1.0,1.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,11.0,,0.0
3265,3265,9,0,12,2.0,4.0,1.0,2.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,26.0,,0.0
3266,3266,9,0,12,2.0,4.0,2.0,,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,35.0,,0.0
3267,3267,9,0,12,2.0,5.0,2.0,,1.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,4.0,,0.0
3268,3268,9,0,12,2.0,5.0,2.0,,3.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,31.0,,0.0
3269,3269,9,0,12,2.0,4.0,2.0,1.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,8.0,,0.0
3270,3270,9,0,12,2.0,4.0,2.0,2.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,27.0,,0.0
3271,3271,9,0,12,2.0,4.0,3.0,,,6.1,7.0,7.7,9.8,10.2,8.0,583.0,731.0,850.0,1160.0,1200.0,930.0,116.0,66.0,,0.0
3272,3272,9,0,12,2.0,5.0,3.0,,1.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,6.0,,0.0
3273,3273,9,0,12,2.0,5.0,3.0,,3.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,60.0,,
3274,3274,9,0,12,2.0,4.0,3.0,1.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,22.0,,0.0
3275,3275,9,0,12,2.0,4.0,3.0,2.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,44.0,,0.0
3276,3276,9,0,12,2.0,4.0,4.0,,,5.6,7.3,8.1,9.7,10.3,8.3,650.0,750.0,878.0,1200.0,1372.0,945.0,114.0,112.0,,0.0
3277,3277,9,0,12,2.0,5.0,4.0,,1.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,3.0,,0.0
3278,3278,9,0,12,2.0,5.0,4.0,,3.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,109.0,,
3279,3279,9,0,12,2.0,4.0,4.0,1.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,40.0,,0.0
3280,3280,9,0,12,2.0,4.0,4.0,2.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,72.0,,
3281,3281,9,0,12,2.0,4.0,5.0,,,6.5,7.3,8.3,9.0,9.7,8.1,716.0,802.0,890.0,990.0,1100.0,906.0,112.0,232.0,5941.0,0.0
3282,3282,9,0,12,2.0,5.0,5.0,,1.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,5.0,,0.0
3283,3283,9,0,12,2.0,5.0,5.0,,3.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,227.0,,
3284,3284,9,0,12,2.0,4.0,5.0,1.0,,6.7,7.2,8.3,8.9,9.5,8.1,700.0,750.0,900.0,1030.0,1100.0,918.0,113.0,91.0,,0.0
3285,3285,9,0,12,2.0,4.0,5.0,2.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,141.0,,
3286,3286,9,0,12,2.0,6.0,,,,8.1,8.9,9.8,11.1,12.5,9.6,390.0,450.0,520.0,600.0,671.0,531.0,55.0,3269.0,13474.0,0.0
3287,3287,9,0,12,2.0,7.0,,,4.0,10.8,11.9,13.6,15.2,17.0,13.3,317.0,340.0,370.0,406.0,420.0,370.0,28.0,209.0,1197.0,0.0
3288,3288,9,0,12,2.0,7.0,,,5.0,9.0,9.8,10.6,11.6,12.6,10.6,390.0,430.0,466.0,500.0,530.0,464.0,44.0,1376.0,5313.0,0.0
3289,3289,9,0,12,2.0,7.0,,,6.0,8.0,8.5,9.2,9.9,10.3,9.1,500.0,544.0,580.0,620.0,660.0,579.0,63.0,1381.0,5337.0,0.0
3290,3290,9,0,12,2.0,7.0,,,7.0,6.6,7.7,8.4,9.1,9.5,8.3,590.0,620.0,707.0,780.0,880.0,713.0,86.0,303.0,1628.0,0.0
3291,3291,9,0,12,2.0,6.0,,1.0,,8.2,9.1,10.0,11.6,13.4,9.8,390.0,450.0,510.0,580.0,653.0,520.0,53.0,1252.0,,0.0
3292,3292,9,0,12,2.0,7.0,,1.0,4.0,11.0,11.9,14.5,15.3,17.0,13.7,315.0,340.0,370.0,410.0,420.0,370.0,27.0,94.0,,0.0
3293,3293,9,0,12,2.0,7.0,,1.0,5.0,9.5,10.0,10.9,11.8,13.1,10.9,402.0,445.0,470.0,505.0,520.0,471.0,43.0,531.0,,0.0
3294,3294,9,0,12,2.0,7.0,,1.0,6.0,7.9,8.6,9.2,10.0,10.6,9.1,480.0,530.0,575.0,615.0,650.0,572.0,63.0,534.0,,0.0
3295,3295,9,0,12,2.0,7.0,,1.0,7.0,6.5,8.0,8.5,9.0,9.4,8.1,600.0,634.0,700.0,799.0,880.0,724.0,90.0,93.0,,0.0
3296,3296,9,0,12,2.0,6.0,,2.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,2017.0,,
3297,3297,9,0,12,2.0,7.0,,2.0,4.0,10.6,12.1,13.0,14.1,14.8,13.0,317.0,340.0,366.0,390.0,410.0,369.0,28.0,115.0,,0.0
3298,3298,9,0,12,2.0,7.0,,2.0,5.0,8.8,9.5,10.4,11.5,12.4,10.4,385.0,420.0,458.0,500.0,542.0,460.0,44.0,845.0,,0.0
3299,3299,9,0,12,2.0,7.0,,2.0,6.0,8.0,8.5,9.1,9.8,10.2,9.1,500.0,550.0,585.0,627.0,666.0,583.0,64.0,847.0,,0.0
3300,3300,9,0,12,2.0,7.0,,2.0,7.0,6.9,7.6,8.4,9.2,9.6,8.3,590.0,610.0,712.0,774.0,875.0,709.0,85.0,210.0,,0.0
3301,3301,9,0,12,2.0,6.0,1.0,,,7.0,7.6,9.0,11.4,12.4,8.7,400.0,420.0,480.0,590.0,610.0,501.0,57.0,99.0,,0.0
3302,3302,9,0,12,2.0,7.0,1.0,,4.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,18.0,,0.0
3303,3303,9,0,12,2.0,7.0,1.0,,5.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,31.0,,0.0
3304,3304,9,0,12,2.0,7.0,1.0,,6.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,36.0,,0.0
3305,3305,9,0,12,2.0,7.0,1.0,,7.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,14.0,,0.0
3306,3306,9,0,12,2.0,6.0,1.0,1.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,39.0,,0.0
3307,3307,9,0,12,2.0,6.0,1.0,2.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,60.0,,
3308,3308,9,0,12,2.0,6.0,2.0,,,7.6,7.9,9.1,10.6,13.6,8.9,340.0,380.0,500.0,560.0,670.0,492.0,55.0,104.0,,0.0
3309,3309,9,0,12,2.0,7.0,2.0,,4.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,22.0,,0.0
3310,3310,9,0,12,2.0,7.0,2.0,,5.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,39.0,,0.0
3311,3311,9,0,12,2.0,7.0,2.0,,6.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,34.0,,0.0
3312,3312,9,0,12,2.0,7.0,2.0,,7.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,9.0,,0.0
3313,3313,9,0,12,2.0,6.0,2.0,1.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,38.0,,0.0
3314,3314,9,0,12,2.0,6.0,2.0,2.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,66.0,,
3315,3315,9,0,12,2.0,6.0,3.0,,,7.7,9.2,11.3,12.6,14.7,10.3,380.0,410.0,470.0,570.0,688.0,507.0,49.0,130.0,,0.0
3316,3316,9,0,12,2.0,7.0,3.0,,4.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,15.0,,0.0
3317,3317,9,0,12,2.0,7.0,3.0,,5.0,9.1,10.9,11.2,12.2,12.8,10.8,390.0,405.0,460.0,490.0,520.0,453.0,42.0,62.0,,0.0
3318,3318,9,0,12,2.0,7.0,3.0,,6.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,39.0,,0.0
3319,3319,9,0,12,2.0,7.0,3.0,,7.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,14.0,,0.0
3320,3320,9,0,12,2.0,6.0,3.0,1.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,47.0,,0.0
3321,3321,9,0,12,2.0,6.0,3.0,2.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,83.0,,
3322,3322,9,0,12,2.0,6.0,4.0,,,8.2,8.9,10.0,11.5,13.5,9.8,365.0,422.0,490.0,565.0,640.0,497.0,51.0,517.0,,0.0
3323,3323,9,0,12,2.0,7.0,4.0,,4.0,10.6,11.8,13.1,15.3,16.4,13.1,305.0,334.0,356.0,406.0,410.0,362.0,28.0,81.0,,0.0
3324,3324,9,0,12,2.0,7.0,4.0,,5.0,8.9,9.6,10.5,11.5,12.7,10.5,390.0,430.0,460.0,490.0,528.0,459.0,44.0,219.0,,0.0
3325,3325,9,0,12,2.0,7.0,4.0,,6.0,7.5,8.2,9.0,9.6,10.2,8.8,500.0,535.0,570.0,595.0,643.0,567.0,64.0,181.0,,0.0
3326,3326,9,0,12,2.0,7.0,4.0,,7.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,36.0,,0.0
3327,3327,9,0,12,2.0,6.0,4.0,1.0,,8.3,9.6,10.8,12.8,15.3,10.3,340.0,410.0,470.0,520.0,575.0,469.0,45.0,155.0,,0.0
3328,3328,9,0,12,2.0,6.0,4.0,2.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,362.0,,
3329,3329,9,0,12,2.0,6.0,5.0,,,8.4,9.0,9.7,10.7,11.8,9.7,434.0,482.0,559.0,630.0,700.0,565.0,58.0,2419.0,13474.0,0.0
3330,3330,9,0,12,2.0,7.0,5.0,,4.0,10.0,10.9,12.4,13.5,14.6,12.0,331.0,360.0,381.0,403.0,435.0,382.0,32.0,73.0,1197.0,0.0
3331,3331,9,0,12,2.0,7.0,5.0,,5.0,9.3,10.0,10.7,11.5,12.5,10.7,412.0,445.0,480.0,510.0,545.0,476.0,44.0,1025.0,5313.0,0.0
3332,3332,9,0,12,2.0,7.0,5.0,,6.0,8.4,8.9,9.2,9.8,10.3,9.3,538.0,569.0,600.0,640.0,668.0,602.0,65.0,1091.0,5337.0,0.0
3333,3333,9,0,12,2.0,7.0,5.0,,7.0,8.0,8.4,8.6,9.3,10.0,8.8,657.0,700.0,750.0,825.0,880.0,770.0,88.0,230.0,1628.0,0.0
3334,3334,9,0,12,2.0,6.0,5.0,1.0,,8.5,9.1,9.8,10.8,12.2,9.8,445.0,485.0,545.0,610.0,664.0,556.0,57.0,973.0,,0.0
3335,3335,9,0,12,2.0,6.0,5.0,2.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,1446.0,,
3336,3336,9,0,13,,,,,,5.3,6.0,7.0,8.2,9.4,6.7,355.0,424.0,510.0,631.0,729.0,529.0,79.0,1137.0,6681.0,0.0
3337,3337,9,0,13,,1.0,,,1.0,5.4,6.0,6.8,7.9,9.2,6.9,350.0,420.0,490.0,520.0,592.0,478.0,69.0,115.0,1086.0,0.0
3338,3338,9,0,13,,2.0,,,2.0,4.8,5.4,6.3,7.3,7.9,6.2,470.0,534.0,640.0,712.0,786.0,627.0,102.0,407.0,3212.0,0.0
3339,3339,9,0,13,,1.0,,,3.0,4.8,5.4,6.2,7.2,7.9,6.1,480.0,565.0,650.0,722.0,790.0,638.0,105.0,322.0,2817.0,0.0
3340,3340,9,0,13,,3.0,,,4.0,9.3,10.3,11.1,11.4,12.1,10.7,250.0,285.0,320.0,331.0,410.0,321.0,30.0,93.0,208.0,0.0
3341,3341,9,0,13,,3.0,,,5.0,6.7,7.6,8.8,9.7,10.6,8.6,328.0,350.0,373.0,428.0,472.0,387.0,45.0,312.0,1212.0,0.0
3342,3342,9,0,13,,3.0,,,6.0,5.8,6.6,7.6,8.2,8.6,7.4,390.0,438.0,487.0,535.0,561.0,486.0,66.0,210.0,963.0,0.0
3343,3343,9,0,13,,3.0,,,7.0,5.6,5.7,6.8,7.5,7.7,6.7,450.0,491.0,530.0,605.0,690.0,547.0,82.0,85.0,395.0,0.0
3344,3344,9,0,13,,2.0,,,8.0,8.6,10.3,11.0,11.4,12.3,10.2,250.0,290.0,320.0,360.0,410.0,328.0,32.0,103.0,219.0,0.0
3345,3345,9,0,13,,2.0,,,9.0,6.7,7.5,8.8,9.7,10.5,8.4,328.0,350.0,373.0,420.0,472.0,387.0,46.0,335.0,1473.0,0.0
3346,3346,9,0,13,,2.0,,,10.0,5.7,6.3,7.4,8.0,8.6,7.1,390.0,450.0,490.0,530.0,573.0,490.0,69.0,292.0,1777.0,0.0
3347,3347,9,0,13,,,,1.0,,4.9,5.7,7.1,8.2,9.7,6.5,350.0,424.0,500.0,580.0,667.0,508.0,78.0,364.0,,0.0
3348,3348,9,0,13,,2.0,,1.0,2.0,4.1,5.0,6.0,6.6,7.6,5.6,457.0,500.0,600.0,661.0,761.0,599.0,106.0,128.0,,0.0
3349,3349,9,0,13,,2.0,,1.0,8.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,34.0,,0.0
3350,3350,9,0,13,,2.0,,1.0,9.0,6.4,8.0,9.1,10.3,11.7,8.8,328.0,350.0,380.0,421.0,453.0,388.0,44.0,112.0,,0.0
3351,3351,9,0,13,,2.0,,1.0,10.0,5.7,7.0,7.8,8.1,8.6,7.3,390.0,450.0,475.0,530.0,560.0,479.0,65.0,90.0,,0.0
3352,3352,9,0,13,,,,2.0,,5.4,6.0,6.8,8.1,9.4,6.8,357.0,423.0,520.0,650.0,730.0,538.0,79.0,773.0,,0.0
3353,3353,9,0,13,,2.0,,2.0,2.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,279.0,,
3354,3354,9,0,13,,2.0,,2.0,8.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,69.0,,
3355,3355,9,0,13,,2.0,,2.0,9.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,223.0,,
3356,3356,9,0,13,,2.0,,2.0,10.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,202.0,,
3357,3357,9,0,13,,,1.0,,,5.0,5.7,6.6,8.3,9.4,6.4,342.0,360.0,440.0,520.0,570.0,450.0,70.0,431.0,,0.0
3358,3358,9,0,13,,2.0,1.0,,2.0,4.2,5.0,5.7,6.6,6.6,5.5,450.0,485.0,530.0,575.0,650.0,541.0,98.0,114.0,,0.0
3359,3359,9,0,13,,2.0,1.0,,8.0,6.6,10.3,10.3,11.0,13.1,9.7,243.0,275.0,330.0,384.0,410.0,335.0,34.0,65.0,,0.0
3360,3360,9,0,13,,2.0,1.0,,9.0,6.2,6.8,8.3,9.3,9.7,7.8,319.0,350.0,360.0,401.0,440.0,371.0,47.0,135.0,,0.0
3361,3361,9,0,13,,2.0,1.0,,10.0,5.4,5.7,6.0,7.4,8.6,6.5,380.0,409.0,452.0,500.0,552.0,454.0,70.0,117.0,,0.0
3362,3362,9,0,13,,,1.0,1.0,,4.9,5.6,6.6,8.6,9.7,6.4,342.0,360.0,450.0,500.0,561.0,447.0,70.0,150.0,,0.0
3363,3363,9,0,13,,,1.0,2.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,281.0,,
3364,3364,9,0,13,,,2.0,,,3.1,6.6,7.8,8.9,9.2,6.7,447.0,450.0,500.0,603.0,750.0,533.0,79.0,79.0,,0.0
3365,3365,9,0,13,,2.0,2.0,,2.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,42.0,,0.0
3366,3366,9,0,13,,2.0,2.0,,8.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,1.0,,0.0
3367,3367,9,0,13,,2.0,2.0,,9.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,14.0,,0.0
3368,3368,9,0,13,,2.0,2.0,,10.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,22.0,,0.0
3369,3369,9,0,13,,,2.0,1.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,25.0,,0.0
3370,3370,9,0,13,,,2.0,2.0,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,54.0,,
3371,3371,9,0,13,,,3.0,,,6.0,6.3,6.8,7.9,9.7,6.9,380.0,470.0,550.0,631.0,673.0,546.0,79.0,162.0,,0.0
3372,3372,9,0,13,,2.0,3.0,,2.0,4.8,6.2,6.5,7.8,7.9,6.5,470.0,550.0,625.0,673.0,710.0,613.0,94.0,59.0,,0.0
3373,3373,9,0,13,,2.0,3.0,,8.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,20.0,,0.0
3374,3374,9,0,13,,2.0,3.0,,9.0,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,40.0,,0.0
