,Observatory,Data_year,agglomeration,Type_habitat,epoque_construction_homogene,nombre_pieces_homogene,loyer_1_decile,loyer_1_quartile,loyer_median,loyer_3_quartile,loyer_9_decile,loyer_moyen,loyer_mensuel_1_decile,loyer_mensuel_1_quartile,loyer_mensuel_median,loyer_mensuel_3_quartile,loyer_mensuel_9_decile,moyenne_loyer_mensuel,surface_moyenne,nombre_observations,methodologie_production
3526,B3500,2020,Agglomération de Saint-Malo,Ensemble,Après 2005,Ensemble 4P+,5.5,6.9,7.8,8.8,9.5,7.6,630.0,669.0,750.0,816.0,933.0,770.0,101.0,115.0,Estimation directe
3527,B3500,2020,Agglomération de Saint-Malo,Ensemble,Après 2005,Ensemble 1P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,13.0,Estimation directe
3528,B3500,2020,Agglomération de Saint-Malo,Ensemble,Après 2005,Ensemble 2P,9.4,10.0,11.0,11.7,12.8,10.9,410.0,441.0,471.0,500.0,537.0,472.0,43.0,186.0,Estimation directe
3529,B3500,2020,Agglomération de Saint-Malo,Ensemble,Après 2005,Ensemble 3P,8.2,8.9,9.7,10.4,10.7,9.6,481.0,566.0,614.0,652.0,678.0,602.0,63.0,161.0,Estimation directe
3530,B3500,2020,Agglomération de Saint-Malo,,Après 2005,,7.8,8.8,10.1,11.0,12.4,9.5,440.0,485.0,616.0,690.0,825.0,625.0,66.0,215.0,Estimation directe
3531,B3500,2020,Agglomération de Saint-Malo,,Après 2005,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,260.0,
3532,B3500,2020,Agglomération de Saint-Malo,Maison,,,5.4,6.7,7.8,8.9,10.7,7.6,472.0,600.0,700.0,800.0,900.0,703.0,92.0,250.0,Estimation directe
3533,B3500,2020,Agglomération de Saint-Malo,Maison,,Maison 1-3P,6.0,6.7,8.7,11.2,12.8,8.7,305.0,400.0,530.0,613.0,730.0,529.0,61.0,67.0,Estimation directe
3534,B3500,2020,Agglomération de Saint-Malo,Maison,,Maison 4P+,5.4,6.8,7.6,8.6,9.3,7.4,600.0,663.0,750.0,828.0,984.0,765.0,103.0,183.0,Estimation directe
3535,B3500,2020,Agglomération de Saint-Malo,Maison,,,6.7,7.5,8.1,9.3,10.6,8.2,483.0,648.0,750.0,860.0,1000.0,751.0,92.0,89.0,Estimation directe
3536,B3500,2020,Agglomération de Saint-Malo,Maison,,Maison 1-3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,23.0,Estimation directe
3537,B3500,2020,Agglomération de Saint-Malo,Maison,,Maison 4P+,6.2,7.4,8.0,9.2,9.5,7.9,656.0,700.0,813.0,907.0,1020.0,833.0,106.0,66.0,Estimation directe
3538,B3500,2020,Agglomération de Saint-Malo,Maison,,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,161.0,
3539,B3500,2020,Agglomération de Saint-Malo,Maison,,Maison 1-3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,44.0,Estimation directe
3540,B3500,2020,Agglomération de Saint-Malo,Maison,,Maison 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,117.0,
3541,B3500,2020,Agglomération de Saint-Malo,Maison,Avant 1946,,5.3,6.2,7.5,9.0,11.8,7.5,305.0,472.0,600.0,700.0,753.0,590.0,78.0,56.0,Estimation directe
3542,B3500,2020,Agglomération de Saint-Malo,Maison,Avant 1946,Maison 1-3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,29.0,Estimation directe
3543,B3500,2020,Agglomération de Saint-Malo,Maison,Avant 1946,Maison 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,27.0,Estimation directe
3544,B3500,2020,Agglomération de Saint-Malo,Maison,Avant 1946,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,20.0,Estimation directe
3545,B3500,2020,Agglomération de Saint-Malo,Maison,Avant 1946,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,36.0,Estimation directe
3546,B3500,2020,Agglomération de Saint-Malo,Maison,Entre 1946-1970,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,13.0,Estimation directe
3547,B3500,2020,Agglomération de Saint-Malo,Maison,Entre 1946-1970,Maison 1-3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,4.0,Estimation directe
3548,B3500,2020,Agglomération de Saint-Malo,Maison,Entre 1946-1970,Maison 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,9.0,Estimation directe
3549,B3500,2020,Agglomération de Saint-Malo,Maison,Entre 1946-1970,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,2.0,Estimation directe
3550,B3500,2020,Agglomération de Saint-Malo,Maison,Entre 1946-1970,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,11.0,Estimation directe
3551,B3500,2020,Agglomération de Saint-Malo,Maison,Entre 1971-1990,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,27.0,Estimation directe
3552,B3500,2020,Agglomération de Saint-Malo,Maison,Entre 1971-1990,Maison 1-3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,4.0,Estimation directe
3553,B3500,2020,Agglomération de Saint-Malo,Maison,Entre 1971-1990,Maison 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,23.0,Estimation directe
3554,B3500,2020,Agglomération de Saint-Malo,Maison,Entre 1971-1990,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,7.0,Estimation directe
3555,B3500,2020,Agglomération de Saint-Malo,Maison,Entre 1971-1990,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,20.0,Estimation directe
3556,B3500,2020,Agglomération de Saint-Malo,Maison,Entre 1991-2005,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,32.0,Estimation directe
3557,B3500,2020,Agglomération de Saint-Malo,Maison,Entre 1991-2005,Maison 1-3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,7.0,Estimation directe
3558,B3500,2020,Agglomération de Saint-Malo,Maison,Entre 1991-2005,Maison 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,25.0,Estimation directe
3559,B3500,2020,Agglomération de Saint-Malo,Maison,Entre 1991-2005,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,11.0,Estimation directe
3560,B3500,2020,Agglomération de Saint-Malo,Maison,Entre 1991-2005,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,21.0,Estimation directe
3561,B3500,2020,Agglomération de Saint-Malo,Maison,Après 2005,,5.5,6.9,7.8,8.8,9.5,7.5,600.0,650.0,730.0,800.0,900.0,736.0,98.0,122.0,Estimation directe
3562,B3500,2020,Agglomération de Saint-Malo,Maison,Après 2005,Maison 1-3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,23.0,Estimation directe
3563,B3500,2020,Agglomération de Saint-Malo,Maison,Après 2005,Maison 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,99.0,
3564,B3500,2020,Agglomération de Saint-Malo,Maison,Après 2005,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,49.0,Estimation directe
3565,B3500,2020,Agglomération de Saint-Malo,Maison,Après 2005,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,73.0,
3566,B3500,2020,Agglomération de Saint-Malo,Appartement,,,7.6,8.8,10.3,11.8,13.5,9.8,360.0,428.0,500.0,632.0,723.0,534.0,54.0,797.0,Estimation directe
3567,B3500,2020,Agglomération de Saint-Malo,Appartement,,Appart 1P,10.5,11.3,13.1,15.6,18.4,13.1,276.0,300.0,350.0,397.0,428.0,353.0,27.0,93.0,Estimation directe
3568,B3500,2020,Agglomération de Saint-Malo,Appartement,,Appart 2P,9.0,9.9,11.1,12.4,14.1,11.0,378.0,413.0,455.0,490.0,547.0,453.0,41.0,353.0,Estimation directe
3569,B3500,2020,Agglomération de Saint-Malo,Appartement,,Appart 3P,7.3,8.1,9.4,10.5,11.3,9.2,459.0,535.0,604.0,655.0,740.0,598.0,65.0,291.0,Estimation directe
3570,B3500,2020,Agglomération de Saint-Malo,Appartement,,Appart 4P+,6.1,7.5,8.3,9.6,10.7,8.4,596.0,652.0,707.0,760.0,1000.0,757.0,90.0,60.0,Estimation directe
3571,B3500,2020,Agglomération de Saint-Malo,Appartement,,,8.0,9.3,10.6,12.0,13.8,10.4,365.0,432.0,500.0,602.0,680.0,516.0,50.0,304.0,Estimation directe
3572,B3500,2020,Agglomération de Saint-Malo,Appartement,,Appart 1P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,31.0,Estimation directe
3573,B3500,2020,Agglomération de Saint-Malo,Appartement,,Appart 2P,9.5,10.4,11.5,12.4,13.7,11.4,395.0,420.0,457.0,500.0,540.0,460.0,41.0,148.0,Estimation directe
3574,B3500,2020,Agglomération de Saint-Malo,Appartement,,Appart 3P,7.7,8.2,9.6,10.5,11.0,9.4,500.0,535.0,604.0,655.0,688.0,599.0,64.0,109.0,Estimation directe
3575,B3500,2020,Agglomération de Saint-Malo,Appartement,,Appart 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,16.0,Estimation directe
3576,B3500,2020,Agglomération de Saint-Malo,Appartement,,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,493.0,
3577,B3500,2020,Agglomération de Saint-Malo,Appartement,,Appart 1P,10.5,11.2,12.5,14.6,18.2,12.7,300.0,321.0,358.0,400.0,428.0,360.0,28.0,62.0,Estimation directe
3578,B3500,2020,Agglomération de Saint-Malo,Appartement,,Appart 2P,8.9,9.6,10.7,12.4,14.1,10.8,375.0,403.0,454.0,482.0,547.0,448.0,41.0,205.0,Estimation directe
3579,B3500,2020,Agglomération de Saint-Malo,Appartement,,Appart 3P,6.8,8.0,9.4,10.5,12.0,9.2,448.0,529.0,604.0,661.0,753.0,598.0,65.0,182.0,Estimation directe
3580,B3500,2020,Agglomération de Saint-Malo,Appartement,,Appart 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,44.0,Estimation directe
3581,B3500,2020,Agglomération de Saint-Malo,Appartement,Avant 1946,,7.3,8.6,10.7,12.4,14.7,9.8,350.0,400.0,480.0,650.0,742.0,525.0,53.0,155.0,Estimation directe
3582,B3500,2020,Agglomération de Saint-Malo,Appartement,Avant 1946,Appart 1P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,25.0,Estimation directe
3583,B3500,2020,Agglomération de Saint-Malo,Appartement,Avant 1946,Appart 2P,9.0,10.1,11.6,14.1,19.0,11.9,325.0,380.0,440.0,475.0,500.0,432.0,36.0,58.0,Estimation directe
3584,B3500,2020,Agglomération de Saint-Malo,Appartement,Avant 1946,Appart 3P,7.7,7.9,10.1,11.8,13.2,10.0,451.0,500.0,600.0,680.0,787.0,614.0,61.0,55.0,Estimation directe
3585,B3500,2020,Agglomération de Saint-Malo,Appartement,Avant 1946,Appart 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,17.0,Estimation directe
3586,B3500,2020,Agglomération de Saint-Malo,Appartement,Avant 1946,,7.7,8.0,10.5,12.7,15.2,10.2,350.0,400.0,470.0,565.0,650.0,500.0,49.0,51.0,Estimation directe
3587,B3500,2020,Agglomération de Saint-Malo,Appartement,Avant 1946,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,104.0,
3588,B3500,2020,Agglomération de Saint-Malo,Appartement,Entre 1946-1970,,6.8,8.0,9.5,10.5,13.8,8.9,337.0,420.0,518.0,645.0,747.0,535.0,60.0,89.0,Estimation directe
3589,B3500,2020,Agglomération de Saint-Malo,Appartement,Entre 1946-1970,Appart 1P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,13.0,Estimation directe
3590,B3500,2020,Agglomération de Saint-Malo,Appartement,Entre 1946-1970,Appart 2P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,29.0,Estimation directe
3591,B3500,2020,Agglomération de Saint-Malo,Appartement,Entre 1946-1970,Appart 3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,33.0,Estimation directe
3592,B3500,2020,Agglomération de Saint-Malo,Appartement,Entre 1946-1970,Appart 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,14.0,Estimation directe
3593,B3500,2020,Agglomération de Saint-Malo,Appartement,Entre 1946-1970,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,31.0,Estimation directe
3594,B3500,2020,Agglomération de Saint-Malo,Appartement,Entre 1946-1970,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,58.0,
3595,B3500,2020,Agglomération de Saint-Malo,Appartement,Entre 1971-1990,,7.5,8.3,10.0,11.7,13.5,9.9,300.0,400.0,500.0,621.0,680.0,523.0,53.0,101.0,Estimation directe
3596,B3500,2020,Agglomération de Saint-Malo,Appartement,Entre 1971-1990,Appart 1P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,28.0,Estimation directe
3597,B3500,2020,Agglomération de Saint-Malo,Appartement,Entre 1971-1990,Appart 2P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,43.0,Estimation directe
3598,B3500,2020,Agglomération de Saint-Malo,Appartement,Entre 1971-1990,Appart 3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,23.0,Estimation directe
3599,B3500,2020,Agglomération de Saint-Malo,Appartement,Entre 1971-1990,Appart 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,7.0,Estimation directe
3600,B3500,2020,Agglomération de Saint-Malo,Appartement,Entre 1971-1990,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,29.0,Estimation directe
3601,B3500,2020,Agglomération de Saint-Malo,Appartement,Entre 1971-1990,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,72.0,
3602,B3500,2020,Agglomération de Saint-Malo,Appartement,Entre 1991-2005,,8.3,9.1,10.5,12.4,15.6,10.3,350.0,433.0,527.0,590.0,700.0,523.0,51.0,99.0,Estimation directe
3603,B3500,2020,Agglomération de Saint-Malo,Appartement,Entre 1991-2005,Appart 1P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,15.0,Estimation directe
3604,B3500,2020,Agglomération de Saint-Malo,Appartement,Entre 1991-2005,Appart 2P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,37.0,Estimation directe
3605,B3500,2020,Agglomération de Saint-Malo,Appartement,Entre 1991-2005,Appart 3P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,41.0,Estimation directe
3606,B3500,2020,Agglomération de Saint-Malo,Appartement,Entre 1991-2005,Appart 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,6.0,Estimation directe
3607,B3500,2020,Agglomération de Saint-Malo,Appartement,Entre 1991-2005,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,27.0,Estimation directe
3608,B3500,2020,Agglomération de Saint-Malo,Appartement,Entre 1991-2005,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,72.0,
3609,B3500,2020,Agglomération de Saint-Malo,Appartement,Après 2005,,8.8,9.5,10.4,11.2,12.2,10.2,420.0,470.0,521.0,637.0,693.0,556.0,54.0,353.0,Estimation directe
3610,B3500,2020,Agglomération de Saint-Malo,Appartement,Après 2005,Appart 1P,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,12.0,Estimation directe
3611,B3500,2020,Agglomération de Saint-Malo,Appartement,Après 2005,Appart 2P,9.4,10.0,11.0,11.7,12.8,10.9,410.0,441.0,471.0,500.0,537.0,472.0,43.0,186.0,Estimation directe
3612,B3500,2020,Agglomération de Saint-Malo,Appartement,Après 2005,Appart 3P,8.2,9.0,9.9,10.5,10.8,9.7,500.0,570.0,616.0,655.0,688.0,606.0,63.0,139.0,Estimation directe
3613,B3500,2020,Agglomération de Saint-Malo,Appartement,Après 2005,Appart 4P+,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,16.0,Estimation directe
3614,B3500,2020,Agglomération de Saint-Malo,Appartement,Après 2005,,9.0,9.9,10.6,11.5,12.8,10.4,430.0,470.0,513.0,640.0,670.0,543.0,52.0,166.0,Estimation directe
3615,B3500,2020,Agglomération de Saint-Malo,Appartement,Après 2005,,8.06,9.61,11.0,12.59,13.46,10.81,458.8,541.66,626.56,730.87,806.6,649.68,63.5,187.0,
3616,B4400,2020,Agglomération de Nantes,,,,8.6,9.7,11.0,12.7,15.0,10.7,395.0,466.0,551.0,690.0,900.0,610.0,57.0,15817.0,Estimation directe
3617,B4400,2020,Agglomération de Nantes,Maison,,Maison 1-3P,7.9,9.2,10.6,12.7,14.2,10.3,438.0,530.0,590.0,680.0,792.0,602.0,58.0,210.0,Estimation directe
3618,B4400,2020,Agglomération de Nantes,Maison,,Maison 1-3P,7.9,9.2,10.6,12.7,14.2,10.3,438.0,530.0,590.0,680.0,792.0,602.0,58.0,210.0,Estimation directe
3619,B4400,2020,Agglomération de Nantes,Ensemble,,Ensemble 4P+,7.3,8.6,9.5,10.5,11.7,9.5,647.0,742.0,864.0,1040.0,1285.0,916.0,97.0,1487.0,Estimation directe
3620,B4400,2020,Agglomération de Nantes,Ensemble,,Ensemble 4P+,7.3,8.6,9.5,10.5,11.7,9.5,647.0,742.0,864.0,1040.0,1285.0,916.0,97.0,1487.0,Estimation directe
3621,B4400,2020,Agglomération de Nantes,Maison,,Maison 4P+,7.3,8.6,9.8,10.5,11.8,9.5,700.0,820.0,935.0,1100.0,1300.0,981.0,103.0,541.0,Estimation directe
3622,B4400,2020,Agglomération de Nantes,Maison,,Maison 4P+,7.3,8.6,9.8,10.5,11.8,9.5,700.0,820.0,935.0,1100.0,1300.0,981.0,103.0,541.0,Estimation directe
3623,B4400,2020,Agglomération de Nantes,Appartement,,Appart 1P,11.1,12.4,14.3,17.2,19.2,14.2,321.0,350.0,395.0,430.0,467.0,392.0,28.0,2560.0,Estimation directe
3624,B4400,2020,Agglomération de Nantes,Appartement,,Appart 1P,11.1,12.4,14.3,17.2,19.2,14.2,321.0,350.0,395.0,430.0,467.0,392.0,28.0,2560.0,Estimation directe
3625,B4400,2020,Agglomération de Nantes,Appartement,,Appart 2P,9.6,10.7,11.6,12.9,14.5,11.6,440.0,470.0,504.0,547.0,600.0,513.0,44.0,6812.0,Estimation directe
3626,B4400,2020,Agglomération de Nantes,Appartement,,Appart 2P,9.6,10.7,11.6,12.9,14.5,11.6,440.0,470.0,504.0,547.0,600.0,513.0,44.0,6812.0,Estimation directe
3627,B4400,2020,Agglomération de Nantes,Appartement,,Appart 3P,8.5,9.3,10.1,11.0,12.1,10.2,547.0,600.0,650.0,700.0,787.0,662.0,65.0,4748.0,Estimation directe
3628,B4400,2020,Agglomération de Nantes,Appartement,,Appart 3P,8.5,9.3,10.1,11.0,12.1,10.2,547.0,600.0,650.0,700.0,787.0,662.0,65.0,4748.0,Estimation directe
3629,B4400,2020,Agglomération de Nantes,Appartement,,Appart 4P+,7.4,8.5,9.4,10.3,11.5,9.4,630.0,700.0,782.0,914.0,1200.0,850.0,90.0,946.0,Estimation directe
3630,B4400,2020,Agglomération de Nantes,Appartement,,Appart 4P+,7.4,8.5,9.4,10.3,11.5,9.4,630.0,700.0,782.0,914.0,1200.0,850.0,90.0,946.0,Estimation directe
3631,B4400,2020,Agglomération de Nantes,Ensemble,,Ensemble 1P,11.0,12.4,14.3,17.2,19.2,14.2,320.0,350.0,395.0,429.0,467.0,392.0,28.0,2569.0,Estimation directe
3632,B4400,2020,Agglomération de Nantes,Ensemble,,Ensemble 1P,11.0,12.4,14.3,17.2,19.2,14.2,320.0,350.0,395.0,429.0,467.0,392.0,28.0,2569.0,Estimation directe
3633,B4400,2020,Agglomération de Nantes,Ensemble,,Ensemble 2P,9.6,10.7,11.7,12.9,14.6,11.6,440.0,469.0,505.0,547.0,600.0,512.0,44.0,6865.0,Estimation directe
3634,B4400,2020,Agglomération de Nantes,Ensemble,,Ensemble 2P,9.6,10.7,11.7,12.9,14.6,11.6,440.0,469.0,505.0,547.0,600.0,512.0,44.0,6865.0,Estimation directe
3635,B4400,2020,Agglomération de Nantes,Ensemble,,Ensemble 3P,8.3,9.2,10.1,11.0,12.3,10.1,545.0,600.0,650.0,700.0,800.0,662.0,66.0,4896.0,Estimation directe
3636,B4400,2020,Agglomération de Nantes,Ensemble,,Ensemble 3P,8.3,9.2,10.1,11.0,12.3,10.1,545.0,600.0,650.0,700.0,800.0,662.0,66.0,4896.0,Estimation directe
3637,B4400,2020,Agglomération de Nantes,,,,9.2,10.2,11.4,13.3,16.3,11.2,380.0,462.0,551.0,685.0,920.0,614.0,55.0,5659.0,Estimation directe
3638,B4400,2020,Agglomération de Nantes,,,,9.2,10.2,11.4,13.3,16.3,11.2,380.0,462.0,551.0,685.0,920.0,614.0,55.0,5659.0,Estimation directe
3639,B4400,2020,Agglomération de Nantes,Ensemble,,Ensemble 4P+,8.0,9.0,10.0,10.7,12.1,9.9,665.0,780.0,920.0,1130.0,1300.0,981.0,99.0,405.0,Estimation directe
3640,B4400,2020,Agglomération de Nantes,Ensemble,,Ensemble 4P+,8.0,9.0,10.0,10.7,12.1,9.9,665.0,780.0,920.0,1130.0,1300.0,981.0,99.0,405.0,Estimation directe
3641,B4400,2020,Agglomération de Nantes,Ensemble,,Ensemble 1P,11.3,12.5,14.8,17.8,20.0,14.7,320.0,350.0,392.0,426.0,470.0,393.0,27.0,1029.0,Estimation directe
3642,B4400,2020,Agglomération de Nantes,Ensemble,,Ensemble 1P,11.3,12.5,14.8,17.8,20.0,14.7,320.0,350.0,392.0,426.0,470.0,393.0,27.0,1029.0,Estimation directe
3643,B4400,2020,Agglomération de Nantes,Ensemble,,Ensemble 2P,10.2,11.0,11.9,13.2,14.9,12.0,450.0,476.0,510.0,550.0,610.0,523.0,43.0,2475.0,Estimation directe
3644,B4400,2020,Agglomération de Nantes,Ensemble,,Ensemble 2P,10.2,11.0,11.9,13.2,14.9,12.0,450.0,476.0,510.0,550.0,610.0,523.0,43.0,2475.0,Estimation directe
3645,B4400,2020,Agglomération de Nantes,Ensemble,,Ensemble 3P,8.9,9.6,10.5,11.4,13.2,10.6,580.0,611.0,655.0,719.0,830.0,682.0,64.0,1750.0,Estimation directe
3646,B4400,2020,Agglomération de Nantes,Ensemble,,Ensemble 3P,8.9,9.6,10.5,11.4,13.2,10.6,580.0,611.0,655.0,719.0,830.0,682.0,64.0,1750.0,Estimation directe
3647,B4400,2020,Agglomération de Nantes,,,,8.3,9.4,10.8,12.4,14.6,10.4,400.0,468.0,552.0,690.0,880.0,607.0,59.0,10158.0,Estimation directe
3648,B4400,2020,Agglomération de Nantes,,,,8.3,9.4,10.8,12.4,14.6,10.4,400.0,468.0,552.0,690.0,880.0,607.0,59.0,10158.0,Estimation directe
3649,B4400,2020,Agglomération de Nantes,Ensemble,,Ensemble 4P+,7.1,8.3,9.3,10.3,11.5,9.3,630.0,700.0,850.0,972.0,1241.0,884.0,95.0,1082.0,Estimation directe
3650,B4400,2020,Agglomération de Nantes,Ensemble,,Ensemble 4P+,7.1,8.3,9.3,10.3,11.5,9.3,630.0,700.0,850.0,972.0,1241.0,884.0,95.0,1082.0,Estimation directe
3651,B4400,2020,Agglomération de Nantes,Ensemble,,Ensemble 1P,10.7,12.3,14.0,16.8,18.5,13.9,320.0,350.0,395.0,430.0,465.0,392.0,28.0,1540.0,Estimation directe
3652,B4400,2020,Agglomération de Nantes,Ensemble,,Ensemble 1P,10.7,12.3,14.0,16.8,18.5,13.9,320.0,350.0,395.0,430.0,465.0,392.0,28.0,1540.0,Estimation directe
3653,B4400,2020,Agglomération de Nantes,Ensemble,,Ensemble 2P,9.2,10.5,11.5,12.7,14.2,11.4,435.0,460.0,501.0,541.0,588.0,506.0,44.0,4390.0,Estimation directe
3654,B4400,2020,Agglomération de Nantes,Ensemble,,Ensemble 2P,9.2,10.5,11.5,12.7,14.2,11.4,435.0,460.0,501.0,541.0,588.0,506.0,44.0,4390.0,Estimation directe
3655,B4400,2020,Agglomération de Nantes,Ensemble,,Ensemble 3P,8.0,9.0,9.9,10.9,12.0,9.8,516.0,590.0,648.0,700.0,777.0,653.0,66.0,3146.0,Estimation directe
3656,B4400,2020,Agglomération de Nantes,Ensemble,,Ensemble 3P,8.0,9.0,9.9,10.9,12.0,9.8,516.0,590.0,648.0,700.0,777.0,653.0,66.0,3146.0,Estimation directe
3657,B4400,2020,Agglomération de Nantes,,Avant 1946,,8.2,9.5,11.5,14.0,17.1,10.7,370.0,438.0,520.0,680.0,910.0,597.0,56.0,1339.0,Estimation directe
3658,B4400,2020,Agglomération de Nantes,,Avant 1946,,8.2,9.5,11.5,14.0,17.1,10.7,370.0,438.0,520.0,680.0,910.0,597.0,56.0,1339.0,Estimation directe
3659,B4400,2020,Agglomération de Nantes,Ensemble,Avant 1946,Ensemble 4P+,6.1,8.0,9.5,10.6,11.5,9.0,580.0,700.0,900.0,1077.0,1500.0,946.0,105.0,202.0,Estimation directe
3660,B4400,2020,Agglomération de Nantes,Ensemble,Avant 1946,Ensemble 4P+,6.1,8.0,9.5,10.6,11.5,9.0,580.0,700.0,900.0,1077.0,1500.0,946.0,105.0,202.0,Estimation directe
3661,B4400,2020,Agglomération de Nantes,Ensemble,Avant 1946,Ensemble 1P,10.6,12.5,15.8,17.6,19.2,14.7,315.0,350.0,385.0,425.0,485.0,393.0,27.0,346.0,Estimation directe
